% of data used,Random_Seed,Iteration,Number of experiments,yield_Measurements,yield_IterBest,Best cumulative yield,Initial_Data
0,1349,1,4,"[13.79, 0.0]",13.79,13.79,
0,1349,2,6,"[22.07, 49.48]",49.48,49.48,
0,1349,3,8,"[68.17, 12.25]",68.17,68.17,
0,1349,4,10,"[31.66, 21.09]",31.66,68.17,
0,1349,5,12,"[92.19, 0.0]",92.19,92.19,
0,1349,6,14,"[99.22, 12.23]",99.22,99.22,
0,1349,7,16,"[98.38, 32.21]",98.38,99.22,
0,1349,8,18,"[28.9, 99.81]",99.81,99.81,
0,1349,9,20,"[89.95, 80.65]",89.95,99.81,
0,1350,0,2,"[2.44, 0.0]",2.44,2.44,
0,1350,1,4,"[11.26, 2.65]",11.26,11.26,
0,1350,2,6,"[0.97, 75.46]",75.46,75.46,
0,1350,3,8,"[92.03, 80.86]",92.03,92.03,
0,1350,4,10,"[96.64, 19.13]",96.64,96.64,
0,1350,5,12,"[2.13, 30.41]",30.41,96.64,
0,1350,6,14,"[68.17, 33.69]",68.17,96.64,
0,1350,7,16,"[99.22, 25.45]",99.22,99.22,
0,1350,8,18,"[99.81, 32.21]",99.81,99.81,
0,1350,9,20,"[24.11, 92.19]",92.19,99.81,
0,1351,0,2,"[18.93, 3.33]",18.93,18.93,
0,1351,1,4,"[72.24, 18.95]",72.24,72.24,
0,1351,2,6,"[0.0, 5.4]",5.4,72.24,
0,1351,3,8,"[0.97, 24.05]",24.05,72.24,
0,1351,4,10,"[17.54, 3.78]",17.54,72.24,
0,1351,5,12,"[76.59, 5.62]",76.59,76.59,
0,1351,6,14,"[51.83, 98.38]",98.38,98.38,
0,1351,7,16,"[96.64, 28.9]",96.64,98.38,
0,1351,8,18,"[5.95, 95.48]",95.48,98.38,
0,1351,9,20,"[89.95, 76.66]",89.95,98.38,
0,1352,0,2,"[18.72, 0.97]",18.72,18.72,
0,1352,1,4,"[5.7, 0.0]",5.7,18.72,
0,1352,2,6,"[0.0, 2.72]",2.72,18.72,
0,1352,3,8,"[25.77, 20.5]",25.77,25.77,
0,1352,4,10,"[17.0, 20.72]",20.72,25.77,
0,1352,5,12,"[12.07, 78.6]",78.6,78.6,
0,1352,6,14,"[2.78, 12.34]",12.34,78.6,
0,1352,7,16,"[3.33, 59.05]",59.05,78.6,
0,1352,8,18,"[76.24, 62.15]",76.24,78.6,
0,1352,9,20,"[48.91, 70.8]",70.8,78.6,
0,1353,0,2,"[2.78, 0.04]",2.78,2.78,
0,1353,1,4,"[43.12, 0.0]",43.12,43.12,
0,1353,2,6,"[68.17, 0.99]",68.17,68.17,
0,1353,3,8,"[62.04, 14.29]",62.04,68.17,
0,1353,4,10,"[26.56, 92.03]",92.03,92.03,
0,1353,5,12,"[26.22, 92.19]",92.19,92.19,
0,1353,6,14,"[99.22, 80.65]",99.22,99.22,
0,1353,7,16,"[98.38, 62.33]",98.38,99.22,
0,1353,8,18,"[96.64, 7.43]",96.64,99.22,
0,1353,9,20,"[99.81, 95.48]",99.81,99.81,
0,1354,0,2,"[17.54, 0.0]",17.54,17.54,
0,1354,1,4,"[0.41, 10.77]",10.77,17.54,
0,1354,2,6,"[9.35, 0.99]",9.35,17.54,
0,1354,3,8,"[0.0, 8.69]",8.69,17.54,
0,1354,4,10,"[12.07, 2.65]",12.07,17.54,
0,1354,5,12,"[3.6, 54.26]",54.26,54.26,
0,1354,6,14,"[50.74, 4.78]",50.74,54.26,
0,1354,7,16,"[76.66, 99.98]",99.98,99.98,
0,1354,8,18,"[92.19, 71.81]",92.19,99.98,
0,1354,9,20,"[99.22, 19.13]",99.22,99.98,
0,1355,0,2,"[7.03, 5.68]",7.03,7.03,
0,1355,1,4,"[23.81, 0.0]",23.81,23.81,
0,1355,2,6,"[5.7, 0.0]",5.7,23.81,
0,1355,3,8,"[50.7, 10.59]",50.7,50.7,
0,1355,4,10,"[68.17, 65.32]",68.17,68.17,
0,1355,5,12,"[3.55, 92.19]",92.19,92.19,
0,1355,6,14,"[99.81, 99.22]",99.81,99.81,
0,1355,7,16,"[96.64, 98.38]",98.38,99.81,
0,1355,8,18,"[4.3, 89.95]",89.95,99.81,
0,1355,9,20,"[80.86, 60.29]",80.86,99.81,
0,1356,0,2,"[38.44, 24.76]",38.44,38.44,
0,1356,1,4,"[0.0, 12.25]",12.25,38.44,
0,1356,2,6,"[1.23, 1.12]",1.23,38.44,
0,1356,3,8,"[25.77, 16.76]",25.77,38.44,
0,1356,4,10,"[37.58, 8.69]",37.58,38.44,
0,1356,5,12,"[42.63, 36.73]",42.63,42.63,
0,1356,6,14,"[7.54, 75.46]",75.46,75.46,
0,1356,7,16,"[92.03, 50.74]",92.03,92.03,
0,1356,8,18,"[91.06, 19.71]",91.06,92.03,
0,1356,9,20,"[89.95, 65.32]",89.95,92.03,
0,1357,0,2,"[12.14, 3.4]",12.14,12.14,
0,1357,1,4,"[13.79, 0.0]",13.79,13.79,
0,1357,2,6,"[44.4, 4.39]",44.4,44.4,
0,1357,3,8,"[31.66, 36.73]",36.73,44.4,
0,1357,4,10,"[52.2, 2.53]",52.2,52.2,
0,1357,5,12,"[5.7, 37.3]",37.3,52.2,
0,1357,6,14,"[26.3, 45.73]",45.73,52.2,
0,1357,7,16,"[99.81, 18.93]",99.81,99.81,
0,1357,8,18,"[0.89, 89.95]",89.95,99.81,
0,1357,9,20,"[98.38, 26.39]",98.38,99.81,
0,1358,0,2,"[14.68, 30.44]",30.44,30.44,
0,1358,1,4,"[20.72, 0.0]",20.72,30.44,
0,1358,2,6,"[31.66, 0.0]",31.66,31.66,
0,1358,3,8,"[5.65, 13.12]",13.12,31.66,
0,1358,4,10,"[14.53, 0.6]",14.53,31.66,
0,1358,5,12,"[98.38, 49.48]",98.38,98.38,
0,1358,6,14,"[99.81, 99.22]",99.81,99.81,
0,1358,7,16,"[92.19, 80.65]",92.19,99.81,
0,1358,8,18,"[96.64, 44.47]",96.64,99.81,
0,1358,9,20,"[45.01, 89.95]",89.95,99.81,
0,1359,0,2,"[0.0, 26.29]",26.29,26.29,
0,1359,1,4,"[11.91, 24.05]",24.05,26.29,
0,1359,2,6,"[44.4, 15.36]",44.4,44.4,
0,1359,3,8,"[31.66, 36.73]",36.73,44.4,
0,1359,4,10,"[5.7, 49.48]",49.48,49.48,
0,1359,5,12,"[13.79, 21.09]",21.09,49.48,
0,1359,6,14,"[37.58, 0.0]",37.58,49.48,
0,1359,7,16,"[92.03, 23.81]",92.03,92.03,
0,1359,8,18,"[89.95, 95.48]",95.48,95.48,
0,1359,9,20,"[96.64, 65.32]",96.64,96.64,
0,1360,0,2,"[0.0, 42.48]",42.48,42.48,
0,1360,1,4,"[0.41, 20.72]",20.72,42.48,
0,1360,2,6,"[6.22, 21.09]",21.09,42.48,
0,1360,3,8,"[53.81, 2.77]",53.81,53.81,
0,1360,4,10,"[50.55, 26.29]",50.55,53.81,
0,1360,5,12,"[13.31, 71.43]",71.43,71.43,
0,1360,6,14,"[0.0, 31.51]",31.51,71.43,
0,1360,7,16,"[0.0, 3.33]",3.33,71.43,
0,1360,8,18,"[76.24, 61.67]",76.24,76.24,
0,1360,9,20,"[78.6, 6.23]",78.6,78.6,
0,1361,0,2,"[100.0, 0.0]",100.0,100.0,
0,1361,1,4,"[3.25, 0.0]",3.25,100.0,
0,1361,2,6,"[30.41, 68.17]",68.17,100.0,
0,1361,3,8,"[9.96, 19.13]",19.13,100.0,
0,1361,4,10,"[2.53, 44.4]",44.4,100.0,
0,1361,5,12,"[52.08, 10.59]",52.08,100.0,
0,1361,6,14,"[20.72, 52.23]",52.23,100.0,
0,1361,7,16,"[0.0, 0.0]",0.0,100.0,
0,1361,8,18,"[99.22, 99.98]",99.98,100.0,
0,1361,9,20,"[50.74, 71.81]",71.81,100.0,
0,1362,0,2,"[7.34, 37.58]",37.58,37.58,
0,1362,1,4,"[31.53, 0.0]",31.53,37.58,
0,1362,2,6,"[0.0, 16.07]",16.07,37.58,
0,1362,3,8,"[44.4, 75.46]",75.46,75.46,
0,1362,4,10,"[71.81, 19.71]",71.81,75.46,
0,1362,5,12,"[7.54, 36.73]",36.73,75.46,
0,1362,6,14,"[50.74, 19.13]",50.74,75.46,
0,1362,7,16,"[0.0, 3.33]",3.33,75.46,
0,1362,8,18,"[80.86, 51.32]",80.86,80.86,
0,1362,9,20,"[98.38, 19.99]",98.38,98.38,
0,1363,0,2,"[18.26, 9.36]",18.26,18.26,
0,1363,1,4,"[5.7, 5.4]",5.7,18.26,
0,1363,2,6,"[0.0, 46.57]",46.57,46.57,
0,1363,3,8,"[75.4, 18.93]",75.4,75.4,
0,1363,4,10,"[0.0, 40.02]",40.02,75.4,
0,1363,5,12,"[0.0, 44.28]",44.28,75.4,
0,1363,6,14,"[3.33, 78.44]",78.44,78.44,
0,1363,7,16,"[78.6, 7.54]",78.6,78.6,
0,1363,8,18,"[32.5, 77.01]",77.01,78.6,
0,1363,9,20,"[71.43, 72.21]",72.21,78.6,
0,1364,0,2,"[25.31, 0.0]",25.31,25.31,
0,1364,1,4,"[20.5, 0.0]",20.5,25.31,
0,1364,2,6,"[2.72, 4.97]",4.97,25.31,
0,1364,3,8,"[5.4, 7.59]",7.59,25.31,
0,1364,4,10,"[37.58, 43.22]",43.22,43.22,
0,1364,5,12,"[0.0, 75.46]",75.46,75.46,
0,1364,6,14,"[71.81, 19.71]",71.81,75.46,
0,1364,7,16,"[80.65, 49.48]",80.65,80.65,
0,1364,8,18,"[77.52, 13.79]",77.52,80.65,
0,1364,9,20,"[99.81, 76.66]",99.81,99.81,
0,1365,0,2,"[0.0, 23.71]",23.71,23.71,
0,1365,1,4,"[89.14, 26.3]",89.14,89.14,
0,1365,2,6,"[62.04, 4.39]",62.04,89.14,
0,1365,3,8,"[96.64, 22.07]",96.64,96.64,
0,1365,4,10,"[18.38, 76.66]",76.66,96.64,
0,1365,5,12,"[88.89, 30.41]",88.89,96.64,
0,1365,6,14,"[17.0, 8.52]",17.0,96.64,
0,1365,7,16,"[3.33, 99.81]",99.81,99.81,
0,1365,8,18,"[92.19, 33.69]",92.19,99.81,
0,1365,9,20,"[98.38, 78.93]",98.38,99.81,
0,1366,0,2,"[0.0, 52.77]",52.77,52.77,
0,1366,1,4,"[0.0, 6.77]",6.77,52.77,
0,1366,2,6,"[57.27, 21.65]",57.27,57.27,
0,1366,3,8,"[3.14, 5.29]",5.29,57.27,
0,1366,4,10,"[0.0, 11.68]",11.68,57.27,
0,1366,5,12,"[5.62, 16.15]",16.15,57.27,
0,1366,6,14,"[7.12, 44.28]",44.28,57.27,
0,1366,7,16,"[21.5, 0.0]",21.5,57.27,
0,1366,8,18,"[27.79, 39.32]",39.32,57.27,
0,1366,9,20,"[29.39, 34.98]",34.98,57.27,
0,1367,0,2,"[0.0, 52.2]",52.2,52.2,
0,1367,1,4,"[0.41, 7.88]",7.88,52.2,
0,1367,2,6,"[10.59, 10.66]",10.66,52.2,
0,1367,3,8,"[3.04, 16.91]",16.91,52.2,
0,1367,4,10,"[31.66, 22.65]",31.66,52.2,
0,1367,5,12,"[8.5, 2.58]",8.5,52.2,
0,1367,6,14,"[44.4, 13.02]",44.4,52.2,
0,1367,7,16,"[13.31, 37.93]",37.93,52.2,
0,1367,8,18,"[26.3, 33.6]",33.6,52.2,
0,1367,9,20,"[0.0, 0.0]",0.0,52.2,
0,1368,0,2,"[0.0, 0.0]",0.0,0.0,
0,1368,1,4,"[0.97, 9.35]",9.35,9.35,
0,1368,2,6,"[5.16, 25.64]",25.64,25.64,
0,1368,3,8,"[44.4, 18.93]",44.4,44.4,
0,1368,4,10,"[5.7, 49.48]",49.48,49.48,
0,1368,5,12,"[23.81, 14.29]",23.81,49.48,
0,1368,6,14,"[3.33, 6.1]",6.1,49.48,
0,1368,7,16,"[21.65, 37.58]",37.58,49.48,
0,1368,8,18,"[4.89, 43.22]",43.22,49.48,
0,1368,9,20,"[26.3, 71.81]",71.81,71.81,
0,1369,0,2,"[7.54, 59.82]",59.82,59.82,
0,1369,1,4,"[3.4, 23.51]",23.51,59.82,
0,1369,2,6,"[19.71, 11.72]",19.71,59.82,
0,1369,3,8,"[0.0, 16.95]",16.95,59.82,
0,1369,4,10,"[38.44, 7.03]",38.44,59.82,
0,1369,5,12,"[88.89, 16.76]",88.89,88.89,
0,1369,6,14,"[76.59, 85.21]",85.21,88.89,
0,1369,7,16,"[5.95, 89.14]",89.14,89.14,
0,1369,8,18,"[96.64, 5.16]",96.64,96.64,
0,1369,9,20,"[3.33, 95.48]",95.48,96.64,
0,1370,0,2,"[28.06, 0.0]",28.06,28.06,
0,1370,1,4,"[11.26, 37.3]",37.3,37.3,
0,1370,2,6,"[52.08, 0.0]",52.08,52.08,
0,1370,3,8,"[50.7, 3.04]",50.7,52.08,
0,1370,4,10,"[14.53, 31.66]",31.66,52.08,
0,1370,5,12,"[92.19, 5.15]",92.19,92.19,
0,1370,6,14,"[99.81, 9.96]",99.81,99.81,
0,1370,7,16,"[98.38, 45.73]",98.38,99.81,
0,1370,8,18,"[89.95, 99.22]",99.22,99.81,
0,1370,9,20,"[28.9, 95.48]",95.48,99.81,
0,1371,0,2,"[0.0, 0.0]",0.0,0.0,
0,1371,1,4,"[3.4, 7.03]",7.03,7.03,
0,1371,2,6,"[3.77, 5.15]",5.15,7.03,
0,1371,3,8,"[22.07, 26.52]",26.52,26.52,
0,1371,4,10,"[0.0, 14.24]",14.24,26.52,
0,1371,5,12,"[31.51, 0.4]",31.51,31.51,
0,1371,6,14,"[42.63, 22.87]",42.63,42.63,
0,1371,7,16,"[50.55, 54.26]",54.26,54.26,
0,1371,8,18,"[6.26, 17.0]",17.0,54.26,
0,1371,9,20,"[4.78, 75.46]",75.46,75.46,
0,1372,0,2,"[2.15, 4.99]",4.99,4.99,
0,1372,1,4,"[7.12, 0.0]",7.12,7.12,
0,1372,2,6,"[31.66, 4.39]",31.66,31.66,
0,1372,3,8,"[84.03, 25.64]",84.03,84.03,
0,1372,4,10,"[28.9, 92.19]",92.19,92.19,
0,1372,5,12,"[71.81, 19.71]",71.81,92.19,
0,1372,6,14,"[9.96, 19.13]",19.13,92.19,
0,1372,7,16,"[0.0, 36.73]",36.73,92.19,
0,1372,8,18,"[99.81, 13.88]",99.81,99.81,
0,1372,9,20,"[89.95, 53.11]",89.95,99.81,
0,1373,0,2,"[0.0, 6.26]",6.26,6.26,
0,1373,1,4,"[3.4, 0.0]",3.4,6.26,
0,1373,2,6,"[5.95, 3.78]",5.95,6.26,
0,1373,3,8,"[28.9, 27.16]",28.9,28.9,
0,1373,4,10,"[46.42, 18.93]",46.42,46.42,
0,1373,5,12,"[0.0, 31.14]",31.14,46.42,
0,1373,6,14,"[89.95, 52.47]",89.95,89.95,
0,1373,7,16,"[92.03, 77.52]",92.03,92.03,
0,1373,8,18,"[14.24, 50.7]",50.7,92.03,
0,1373,9,20,"[99.81, 75.46]",99.81,99.81,
0,1374,0,2,"[4.39, 38.53]",38.53,38.53,
0,1374,1,4,"[2.62, 0.0]",2.62,38.53,
0,1374,2,6,"[84.03, 0.0]",84.03,84.03,
0,1374,3,8,"[3.55, 36.73]",36.73,84.03,
0,1374,4,10,"[98.38, 62.75]",98.38,98.38,
0,1374,5,12,"[28.9, 99.81]",99.81,99.81,
0,1374,6,14,"[68.17, 92.19]",92.19,99.81,
0,1374,7,16,"[92.03, 44.47]",92.03,99.81,
0,1374,8,18,"[89.95, 22.07]",89.95,99.81,
0,1374,9,20,"[99.22, 0.0]",99.22,99.81,
0,1375,0,2,"[5.67, 1.6]",5.67,5.67,
0,1375,1,4,"[3.4, 20.5]",20.5,20.5,
0,1375,2,6,"[2.62, 2.77]",2.77,20.5,
0,1375,3,8,"[21.88, 3.79]",21.88,21.88,
0,1375,4,10,"[43.22, 20.72]",43.22,43.22,
0,1375,5,12,"[78.6, 31.51]",78.6,78.6,
0,1375,6,14,"[0.0, 32.5]",32.5,78.6,
0,1375,7,16,"[5.95, 18.26]",18.26,78.6,
0,1375,8,18,"[80.65, 1.89]",80.65,80.65,
0,1375,9,20,"[9.61, 77.52]",77.52,80.65,
0,1376,0,2,"[8.93, 0.0]",8.93,8.93,
0,1376,1,4,"[31.66, 0.0]",31.66,31.66,
0,1376,2,6,"[3.55, 10.04]",10.04,31.66,
0,1376,3,8,"[50.7, 44.4]",50.7,50.7,
0,1376,4,10,"[23.81, 14.29]",23.81,50.7,
0,1376,5,12,"[62.04, 21.65]",62.04,62.04,
0,1376,6,14,"[52.08, 85.21]",85.21,85.21,
0,1376,7,16,"[5.95, 39.57]",39.57,85.21,
0,1376,8,18,"[2.78, 20.72]",20.72,85.21,
0,1376,9,20,"[72.24, 96.64]",96.64,96.64,
0,1377,0,2,"[4.02, 0.0]",4.02,4.02,
0,1377,1,4,"[89.14, 0.0]",89.14,89.14,
0,1377,2,6,"[62.04, 4.39]",62.04,89.14,
0,1377,3,8,"[88.89, 22.07]",88.89,89.14,
0,1377,4,10,"[2.13, 8.52]",8.52,89.14,
0,1377,5,12,"[51.83, 30.41]",51.83,89.14,
0,1377,6,14,"[5.95, 74.3]",74.3,89.14,
0,1377,7,16,"[18.38, 12.14]",18.38,89.14,
0,1377,8,18,"[78.93, 9.96]",78.93,89.14,
0,1377,9,20,"[52.08, 11.99]",52.08,89.14,
0,1378,0,2,"[22.08, 6.57]",22.08,22.08,
0,1378,1,4,"[11.91, 23.8]",23.8,23.8,
0,1378,2,6,"[13.34, 0.0]",13.34,23.8,
0,1378,3,8,"[13.12, 16.95]",16.95,23.8,
0,1378,4,10,"[18.89, 10.66]",18.89,23.8,
0,1378,5,12,"[45.01, 44.47]",45.01,45.01,
0,1378,6,14,"[99.81, 14.01]",99.81,99.81,
0,1378,7,16,"[92.03, 92.19]",92.19,99.81,
0,1378,8,18,"[89.95, 84.03]",89.95,99.81,
0,1378,9,20,"[99.22, 71.81]",99.22,99.81,
0,1379,0,2,"[0.0, 0.0]",0.0,0.0,
0,1379,1,4,"[26.3, 6.48]",26.3,26.3,
0,1379,2,6,"[5.7, 4.78]",5.7,26.3,
0,1379,3,8,"[11.65, 13.13]",13.13,26.3,
0,1379,4,10,"[23.81, 43.22]",43.22,43.22,
0,1379,5,12,"[75.46, 0.4]",75.46,75.46,
0,1379,6,14,"[76.66, 71.81]",76.66,76.66,
0,1379,7,16,"[77.52, 99.98]",99.98,99.98,
0,1379,8,18,"[0.0, 8.82]",8.82,99.98,
0,1379,9,20,"[98.38, 62.33]",98.38,99.98,
0,1380,0,2,"[28.74, 0.0]",28.74,28.74,
0,1380,1,4,"[20.5, 13.12]",20.5,28.74,
0,1380,2,6,"[5.65, 0.0]",5.65,28.74,
0,1380,3,8,"[27.16, 13.13]",27.16,28.74,
0,1380,4,10,"[15.36, 2.72]",15.36,28.74,
0,1380,5,12,"[42.63, 3.96]",42.63,42.63,
0,1380,6,14,"[54.26, 53.81]",54.26,54.26,
0,1380,7,16,"[69.03, 71.81]",71.81,71.81,
0,1380,8,18,"[99.98, 0.0]",99.98,99.98,
0,1380,9,20,"[80.86, 91.19]",91.19,99.98,
0,1381,0,2,"[0.0, 40.47]",40.47,40.47,
0,1381,1,4,"[3.18, 40.04]",40.04,40.47,
0,1381,2,6,"[0.41, 21.65]",21.65,40.47,
0,1381,3,8,"[2.62, 3.79]",3.79,40.47,
0,1381,4,10,"[12.44, 13.02]",13.02,40.47,
0,1381,5,12,"[74.3, 14.29]",74.3,74.3,
0,1381,6,14,"[52.08, 2.79]",52.08,74.3,
0,1381,7,16,"[95.48, 53.61]",95.48,95.48,
0,1381,8,18,"[96.64, 38.65]",96.64,96.64,
0,1381,9,20,"[98.38, 1.68]",98.38,98.38,
0,1382,0,2,"[61.0, 14.36]",61.0,61.0,
0,1382,1,4,"[16.91, 0.83]",16.91,61.0,
0,1382,2,6,"[92.03, 17.54]",92.03,92.03,
0,1382,3,8,"[50.7, 77.52]",77.52,92.03,
0,1382,4,10,"[99.81, 65.32]",99.81,99.81,
0,1382,5,12,"[45.01, 45.73]",45.73,99.81,
0,1382,6,14,"[89.95, 99.22]",99.22,99.81,
0,1382,7,16,"[98.38, 92.19]",98.38,99.81,
0,1382,8,18,"[5.95, 95.48]",95.48,99.81,
0,1382,9,20,"[0.0, 31.14]",31.14,99.81,
0,1383,0,2,"[21.09, 0.0]",21.09,21.09,
0,1383,1,4,"[81.48, 0.0]",81.48,81.48,
