ZIP,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MEDV
90038,3.729229411764706,34.294117647058826,3.8457161102686994,1.1126962303427281,1374.0588235294117,2.7601960700268924,34.08764705882353,-118.32823529411765,2.4552364705882352
90039,3.583534782608696,43.56521739130435,4.410008126171865,1.0695790267867087,1318.6521739130435,2.632180414588875,34.111739130434785,-118.26260869565218,2.5992608695652173
90040,2.497575,33.625,3.8496768727839346,1.0253568988546233,1654.5,3.9367930249945062,33.996249999999996,-118.15625,1.548375
90041,4.103895238095238,44.38095238095238,5.008715158396137,1.0634016709090126,1408.8095238095239,2.9863269880068604,34.13428571428572,-118.20857142857143,2.221190476190476
90042,3.241677777777778,38.361111111111114,4.1881710561874,1.0669624724891422,1533.25,3.2393997238852204,34.11361111111111,-118.19277777777776,1.7274444444444446
90043,3.194845238095238,43.42857142857143,5.191562063875052,1.0523855642593418,1065.2619047619048,2.697995751947631,33.98952380952381,-118.33238095238096,1.7408333333333332
90044,2.22263125,38.6875,4.571035900522206,1.0862448189024188,1422.8125,3.4225654571235498,33.953125,-118.29104166666667,1.09675
90045,5.453665384615385,39.57692307692308,5.497591355955129,1.0276467654926649,896.8846153846154,2.6654605964818576,33.966153846153844,-118.39730769230769,3.566076923076923
90046,3.5914,32.85294117647059,4.063745065406283,1.0653826952617012,1464.1176470588234,1.7994443762104095,34.09676470588235,-118.35941176470588,3.5942967647058826
90047,3.077008823529412,44.3235294117647,5.137626392926574,1.058330532063837,1051.1176470588234,2.996156102585138,33.95705882352941,-118.30764705882353,1.2641764705882352
90048,4.018456521739131,42.56521739130435,4.734266974573822,1.0650179564152893,1018.7391304347826,1.9097714840099165,34.07173913043478,-118.37304347826087,4.30030652173913
90049,9.966935294117647,36.05882352941177,6.921994919009157,1.054489426252216,1309.0,2.395245095538511,34.07058823529412,-118.47647058823529,5.00001
90050,3.6847,37.125,5.341487476643755,1.0436782156831712,1174.5,3.422942237042921,33.93,-118.305,1.373875
90052,1.2315,43.0,4.053191489361702,1.0957446808510638,854.0,4.542553191489362,33.98,-118.26,0.982
90053,2.1708666666666665,44.0,3.5562757866429116,1.0233330126884748,791.6666666666666,4.325544625748201,34.06,-118.2,1.1123333333333334
90056,6.8112,25.0,7.076693227091633,1.0079681274900398,2519.0,2.508964143426295,33.98,-118.38,5.00001
90057,1.691538888888889,30.77777777777778,2.430142923351298,1.124961419450277,2499.0,3.2846930137664203,34.06388888888889,-118.27555555555556,2.0072222222222225
90058,1.7779363636363639,36.90909090909091,3.98230807072518,1.0620095095099067,956.2727272727273,4.816586200510838,33.99909090909091,-118.2390909090909,1.2517272727272728
90059,1.90953,36.9,4.447427828415826,1.0283298785475805,893.6666666666666,3.819726741322556,33.925333333333334,-118.24766666666666,0.9702000000000001
90061,2.2597,37.73913043478261,4.37001151341239,1.0199548439289885,1101.695652173913,3.6009416817879,33.92086956521739,-118.27739130434783,1.1345217391304347
90062,2.051665,48.85,4.879634430791887,1.0781721173252778,1114.6,3.156003352094273,34.0,-118.30699999999999,1.17295
90063,2.3662736842105265,40.12280701754386,4.137202625651544,1.0467695236774537,1364.842105263158,4.658427543033936,34.04456140350877,-118.1840350877193,1.3306140350877194
90064,5.952862499999999,43.625,5.610493129900109,1.049174174750725,820.75,2.453261300466979,34.03958333333333,-118.40875,4.16579625
90065,3.388172,37.96,4.403554694976636,1.053677741199654,1443.4,3.4361065956195525,34.1084,-118.2272,1.8928800000000001
90066,4.4210111111111114,36.17777777777778,4.705132090739668,1.04576687139695,1118.2888888888888,2.449899292809921,34.00311111111111,-118.43111111111112,3.70209
90067,6.562866666666667,39.666666666666664,5.394989119169952,1.062727412112163,1313.1666666666667,2.081840303584739,34.05833333333334,-118.415,5.00001
90068,4.949264705882353,40.35294117647059,5.0056278708159585,1.0554409629177017,1271.0,1.8950059384987048,34.118235294117646,-118.33,4.49665
90069,6.481315384615384,34.69230769230769,5.473065254428372,1.1180304929605909,1244.7692307692307,1.8294727983135695,34.09076923076923,-118.38538461538461,4.280158461538462
90073,5.5347,31.625,5.000106103800601,1.0754399184430716,1662.5,1.8861666154828356,34.05625,-118.46374999999999,4.5437562499999995
90074,1.7038,13.0,2.6158357771260996,1.0703812316715542,2158.0,3.164222873900293,34.04,-118.27,1.181
90077,11.2247,33.2,8.586353885341797,1.1275218364159358,1544.6,2.5497405579041543,34.102,-118.44200000000001,5.00001
90086,2.5313,52.0,1.3784860557768923,1.0756972111553784,346.0,1.3784860557768923,34.05,-118.23,2.25
90089,1.56378,34.8,3.0902320522115847,1.079204430423282,1648.0,5.673578432199295,34.02,-118.28400000000002,1.910402
90094,5.4638599999999995,32.2,8.384387959197145,1.304337538068177,805.0,2.6924102570904287,33.968,-118.42,3.7888019999999996
90095,6.0117666666666665,26.666666666666668,5.027956950898524,1.0986370521005409,1889.8333333333333,3.096002525690643,34.071666666666665,-118.44166666666666,4.250005
90096,4.7515,37.0,5.275330719616781,1.0372441683122147,802.6666666666666,2.9913894515977724,33.99,-118.40000000000002,3.105
90103,4.05818,52.0,4.346631592731638,1.0453885249888424,989.8,5.014182376022797,37.762,-122.4,2.7194000000000003
90110,2.736485714285714,50.476190476190474,3.966222253554884,1.0737436881418048,1413.2857142857142,2.817423261297639,37.75666666666667,-122.41595238095239,2.789095238095238
90201,2.3903916666666665,31.5625,3.587328114686058,1.0312706831179372,2169.0,4.210955478616937,33.97083333333333,-118.17104166666667,1.6810416666666665
90210,12.394039999999999,39.4,8.258953638979794,1.0547374131723979,1138.6666666666667,2.6447373038388924,34.08866666666667,-118.41266666666667,5.00001
90211,5.0835333333333335,41.5,5.035554873649933,1.0496449898262419,1285.3333333333333,2.16739012322215,34.06333333333333,-118.39,5.00001
90212,5.693075,47.0,5.595849902359873,1.0792735936670472,1139.25,2.0243954890316944,34.06,-118.4,5.00001
90214,4.177181818181818,51.81818181818182,4.05557360366065,1.0768709008231614,1274.2727272727273,1.718545649206744,37.8,-122.42000000000002,4.650733636363636
90220,2.7181048780487806,35.1219512195122,4.833547259752903,1.0391392271853026,1226.9512195121952,3.8286227937963377,33.89048780487805,-118.24048780487804,1.0980731707317073
90221,2.5348942857142855,34.542857142857144,4.307836703430025,1.0337985535933196,1548.2857142857142,4.290780870150134,33.89742857142857,-118.20685714285713,1.1122857142857143
90222,2.502022727272727,35.27272727272727,4.510518910459052,1.0398601070316555,1219.4545454545455,4.339944098268803,33.915,-118.22727272727273,1.0741818181818183
90227,4.19096,46.6,5.019778832365675,1.0352772715995955,907.8,2.069522009455885,34.11,-118.28,4.088
90230,4.4282916666666665,34.583333333333336,4.983989020451172,1.026495039092877,1224.5,2.80742633107204,33.99875,-118.39791666666667,3.234125
90232,3.84304375,35.625,4.224213750992096,1.0514016237481199,1491.6875,2.4926252669948257,34.018750000000004,-118.393125,2.839250625
90240,4.628071428571428,34.76190476190476,5.5242625464361215,1.013190796122275,1010.6666666666666,2.8824109495428885,33.95857142857143,-118.1204761904762,2.579142857142857
90241,4.017603846153846,33.30769230769231,4.9780833889321805,1.032014769099195,1117.1923076923076,2.7108930488791687,33.940769230769234,-118.12961538461538,2.5001923076923074
90242,3.7411638888888894,33.02777777777778,4.835128260131191,1.023912220123636,1208.5833333333333,3.013518351599979,33.91888888888889,-118.14083333333332,1.9366388888888888
90245,4.7747875,33.0,4.90045016930462,1.0392443821127237,1110.75,2.357320457912716,33.92375,-118.4075,3.3594375
90247,3.295091304347826,29.608695652173914,4.05797351005778,1.0432406896999482,1487.4782608695652,2.740349565506428,33.88739130434783,-118.29782608695652,2.153304347826087
90248,4.2692,30.142857142857142,5.0942059812703215,1.031512940295677,1218.4285714285713,2.984203521244953,33.871428571428574,-118.29142857142857,2.125142857142857
90249,3.929122222222222,34.629629629629626,4.664735211848026,1.0325533760389096,1338.5185185185185,3.018069374165462,33.90259259259259,-118.31777777777778,1.9552222222222222
90250,3.541350980392157,30.54901960784314,4.258021754473939,1.0481179214415595,1580.862745098039,2.971759241183479,33.918431372549016,-118.34980392156864,2.102098039215686
90254,5.648275,32.4375,4.619510585215426,1.0560035160258516,1303.0,2.0021418422621857,33.863749999999996,-118.400625,4.332815625
90255,2.7006200000000002,33.3,3.708491569616976,1.0559436805644915,1782.8666666666666,4.107529775543768,33.97833333333333,-118.22,1.6435
90257,2.9386,13.0,5.2218390804597705,1.0126436781609196,2298.0,2.641379310344828,33.24,-117.33,1.434
90260,3.9613138888888892,32.0,4.616677974205583,1.0459592868120375,1117.5,2.889532156812347,33.89,-118.35444444444445,2.447388888888889
90262,2.7941794117647056,36.94117647058823,4.209088573035166,1.0235952425752288,1588.0588235294117,4.2651430860473765,33.92411764705883,-118.19911764705883,1.3430882352941176
90263,9.7646,23.0,4.975609756097561,0.975609756097561,117.0,2.8536585365853657,34.08,-118.69,5.00001
90265,7.3742,23.5,6.3598170647759344,1.1275297721484132,1634.5,3.6054674055207543,34.05,-118.75999999999999,5.00001
90266,7.005281578947368,34.78947368421053,5.601010940330007,1.0517823205216537,792.1315789473684,2.246153204930639,33.88815789473684,-118.40421052631578,4.870690789473684
90267,2.53795,38.5,4.496700310559007,0.9955357142857143,1206.5,4.343361801242236,33.91,-118.18,1.3125
90270,2.4165722222222223,35.77777777777778,3.405038462021842,1.029500414400831,1751.5,4.265287002993938,33.98777777777778,-118.19333333333333,1.5678888888888889
90272,10.9425,38.083333333333336,7.288856302298633,1.0054833599483155,1157.5,2.6679484662773683,34.053333333333335,-118.52,5.00001
90274,8.985106666666667,28.666666666666668,7.022140791154192,1.027138999716369,2418.4,2.6859210836739664,33.774,-118.37466666666666,4.945542666666666
90275,8.735807692307691,27.692307692307693,7.032701022086657,1.0267650822751124,1823.3076923076924,2.8142881992766537,33.76,-118.35230769230769,4.744930769230769
90277,5.7039909090909084,30.181818181818183,5.355915296561654,1.0483900441286256,1106.1818181818182,2.220341684636192,33.82863636363636,-118.38363636363637,4.300956818181818
90278,5.312034285714286,26.285714285714285,5.264280944202917,1.043413913828174,1068.2285714285715,2.485108320166005,33.867999999999995,-118.37514285714286,3.442228857142857
90280,2.8195979999999996,39.84,4.037440389182869,1.017291056940675,1665.96,3.9816974903316362,33.9478,-118.2026,1.59572
90290,7.297744444444444,30.0,5.8749677516759204,1.029164748834961,1590.5555555555557,2.4730696031555564,34.095555555555556,-118.59888888888888,4.532114444444444
90291,3.7777333333333334,39.56666666666667,4.29263585836895,1.0771003327166413,907.7666666666667,2.4158301069262182,33.994,-118.46233333333333,3.4265673333333333
90292,4.8229,30.642857142857142,4.376140309390868,1.1036381745969168,1589.357142857143,1.85030611836477,33.982142857142854,-118.45785714285714,4.314933571428571
90293,6.311966666666667,26.166666666666668,6.041534234424186,1.0969844753218794,1656.3333333333333,2.3101655967914247,33.958333333333336,-118.43333333333334,4.508673333333333
90296,6.02485,30.0,5.046631749391661,1.1459107890761397,1082.5,1.8912543985815988,33.96,-118.45,5.00001
90301,3.423155,32.9,4.296468435647511,1.0510791044242571,1607.6,3.0237972469130208,33.9615,-118.35799999999999,1.8857
90302,3.4525375,35.041666666666664,4.553027251920233,1.064836990159052,1534.9166666666667,2.791685344237807,33.975,-118.35416666666667,1.9269999999999998
90303,3.7049272727272724,36.36363636363637,5.084935001378718,1.0641340738849954,1813.2727272727273,3.3631277932459525,33.93727272727273,-118.32727272727271,1.6565454545454548
90304,3.1454545454545455,35.63636363636363,3.8918792939191165,1.02342154668669,1677.7272727272727,4.027976982164399,33.93727272727273,-118.36,1.7566363636363638
90305,3.7294,44.166666666666664,5.432699041792893,1.0367002647620216,1067.0,2.6140964963027504,33.96,-118.32249999999999,1.7464166666666667
90306,3.7973,29.0,4.260209096595478,1.1794522384058619,2713.5,3.659838262889822,33.95,-118.34,1.6895
90363,5.2776,24.0,5.708220928967693,0.9868486892200586,1873.5,3.085230610246927,34.28,-118.725,2.0380000000000003
90401,2.89861,28.9,3.441897266333586,1.1057812098972384,1340.8,1.6652355096221274,34.017,-118.49300000000001,4.217502
90402,8.081921428571428,42.285714285714285,6.569356272719818,1.0659041296127805,1284.142857142857,2.4244951997061563,34.034285714285716,-118.50357142857142,4.916652142857143
90403,4.1581,31.0,4.378613041699891,1.0680460376037142,1534.0,1.669459403205324,34.03,-118.49,4.40975
90404,3.673612,33.6,4.279032608912899,1.0445866438071836,1139.44,2.4669540003496744,34.0308,-118.4744,3.7328023999999997
90405,4.2240375000000006,39.166666666666664,4.464045187915784,1.0490649534715386,987.375,2.0606102588395037,34.01083333333333,-118.46833333333332,4.253417916666667
90501,3.8590250000000004,32.041666666666664,4.7474363728613564,1.0621185425637407,1440.625,2.815348376835565,33.82541666666667,-118.31,2.8562083333333335
90502,3.8256,26.285714285714285,4.376542039077798,1.0136194761732882,1729.5714285714287,3.257518834649016,33.83714285714286,-118.29142857142858,2.053
90503,5.382896428571429,31.321428571428573,5.6361630006428625,1.0436544491622952,1555.392857142857,2.7844022611552783,33.8425,-118.35249999999999,3.3726071428571425
90504,4.910591666666667,34.166666666666664,5.216453636307103,1.0242065606942203,1076.2083333333333,2.7575868768759424,33.86875,-118.33041666666666,2.7263750000000004
90505,5.678861538461538,33.65384615384615,5.530226356586052,1.0511836607136429,1446.3846153846155,2.7527484381472958,33.84961538461538,-118.35115384615385,3.9113476923076926
90601,3.953364705882353,34.705882352941174,5.2548518259072745,1.060079662314438,1485.5882352941176,2.7039956163140038,33.993529411764705,-118.04,2.390705882352941
90602,3.755714285714286,34.07142857142857,4.743991314593117,1.03717948134265,1381.857142857143,2.948267130990949,33.96857142857143,-118.03285714285714,2.0077857142857143
90603,4.730977272727273,34.31818181818182,5.652834382760796,1.0315913973595683,1173.409090909091,2.8545842926524108,33.95181818181818,-118.00863636363637,2.280727727272727
90604,4.253764,32.0,5.398650645763488,1.0213745170274564,1460.88,3.0652777327383802,33.931999999999995,-118.01,1.942
90605,4.2736125,34.583333333333336,5.267013849193483,1.0336975381077342,1388.25,3.59140731127456,33.942083333333336,-118.03458333333333,1.8625416666666668
90606,3.865117647058823,39.76470588235294,5.251044176329228,1.0347352808717747,1165.0588235294117,3.2334493142607705,33.978235294117646,-118.06235294117647,1.7143529411764704
90610,3.534514285714286,29.714285714285715,4.799206705787532,1.027400034388879,1530.2857142857142,3.224509836806949,34.02142857142857,-118.11142857142856,2.376714285714286
90620,4.464047619047619,29.666666666666668,5.348420786161951,1.024257846077987,1689.5238095238096,3.12288006719614,33.843333333333334,-118.01,2.1202380952380953
90621,4.1121,23.904761904761905,5.022443389532836,1.0765844399151012,1453.2380952380952,3.0269675147799404,33.87238095238096,-117.99333333333334,2.075047619047619
90623,5.636291666666666,21.0,6.226759750627184,1.0131630775071947,1705.9166666666667,3.3693906540017067,33.8525,-118.03916666666667,3.0546666666666664
90630,5.107595833333334,23.125,5.9351004921184645,1.0578405170057013,1445.125,2.970285988997763,33.82041666666667,-118.03833333333334,2.4318750000000002
90631,4.45219756097561,28.341463414634145,5.345831750905522,1.0275553389158743,1346.7560975609756,3.0147601770781636,33.93292682926829,-117.95317073170732,2.2655124390243904
90638,4.834451851851852,32.55555555555556,5.834151778908425,1.035828667718654,1261.4814814814815,3.2029789138966915,33.90185185185185,-118.00888888888888,2.1222592592592595
90639,2.652633333333333,34.333333333333336,4.466446686229813,0.9653467840455411,1427.3333333333333,3.34659513104369,33.906666666666666,-118.03333333333335,1.6223333333333334
90640,3.104527272727273,33.75757575757576,4.485456251507751,1.0202426397757578,1504.969696969697,3.2767000822495134,34.012424242424245,-118.1169696969697,1.9296363636363636
90650,3.8600900000000005,33.825,4.869382349244249,1.0336906426261236,1200.025,3.6392710322837836,33.9085,-118.08924999999999,1.669575
90660,3.3983386363636368,34.90909090909091,4.636275829774703,1.0146632448420456,1337.3181818181818,3.766710072278599,33.989318181818184,-118.08681818181817,1.6305
90670,3.8466454545454543,32.45454545454545,5.090201491267705,1.021685617962216,1190.6818181818182,3.898664818678623,33.95318181818182,-118.08272727272728,1.7849545454545455
90680,3.762792857142857,23.785714285714285,4.678996745114861,0.9915650596701419,1485.0714285714287,3.2499429883238853,33.806428571428576,-117.99857142857142,1.7465
90683,5.2001,16.0,6.118892508143323,1.0586319218241045,1291.0,2.1026058631921822,33.75,-118.04,2.356
90701,4.5106875,24.0,5.014304731465036,1.0033401494849636,1745.125,3.5902146794621848,33.878750000000004,-118.0775,2.184
90702,6.105379999999999,33.2,5.867914525850802,0.9794524196776797,939.4,2.785380688812082,33.81,-118.08600000000001,2.7804
90703,5.19772,20.92,5.763714118832899,1.028051201310206,2160.52,3.5016251748559934,33.864000000000004,-118.07,2.68024
90704,2.779475,45.75,6.036039373205244,1.5932564007604664,729.5,2.369081801048951,33.34,-118.32249999999999,4.03675
90706,3.7258136363636365,32.65909090909091,4.689967542527423,1.036707498295111,1442.2272727272727,2.7970499584160673,33.88545454545454,-118.12704545454545,1.9731136363636366
90710,3.620742857142857,20.785714285714285,4.339266088159803,1.0528939337096053,2110.285714285714,3.0759015102203655,33.794285714285714,-118.29285714285713,2.056714285714286
90712,4.375976923076923,36.96153846153846,5.621576168149667,1.030908877789069,996.1923076923077,2.7097600430300366,33.85192307692308,-118.14615384615385,2.2191923076923077
90713,4.816969230769231,35.30769230769231,5.862144344314533,1.0140518229327071,889.5769230769231,2.834293252466158,33.84692307692308,-118.10923076923078,2.228923076923077
90715,4.2238625,26.375,4.770145557446338,1.0362560772634555,2665.125,3.224384406239576,33.84,-118.0775,1.863875
90716,3.7667333333333333,27.666666666666668,4.894695285057224,1.0401928824847355,2634.3333333333335,3.874373006737759,33.83,-118.08,1.6900000000000002
90717,4.26896875,30.9375,5.0790042648676526,1.0436386588060098,1785.5,2.5516719617947983,33.79,-118.315625,3.111375625
90720,5.429555,26.7,6.034078324177323,1.0339324238817824,1409.95,2.901611166858634,33.796,-118.0675,2.87275
90723,2.9725136363636366,29.272727272727273,4.220642662395705,1.0330788501126789,1931.6363636363637,3.6942860771056387,33.89954545454545,-118.16545454545454,1.502681818181818
90731,2.8240176470588234,33.029411764705884,4.207610185677376,1.0704374068590206,1493.0294117647059,2.8789218262676495,33.73823529411764,-118.28882352941177,2.4167352941176468
90732,4.516268421052632,33.73684210526316,5.326602222193571,1.0255311289709481,1215.157894736842,2.676242424740726,33.73947368421052,-118.30631578947369,3.313684736842105
90733,3.9193249999999997,36.75,4.394779326392803,1.1018895381226923,1203.25,2.1868316366351133,33.71,-118.29,3.50225
90740,3.7265095238095234,27.857142857142858,4.672174116132003,1.0494502318981398,920.8095238095239,1.811657118963465,33.761428571428574,-118.08238095238096,2.325572380952381
90742,8.50095,13.5,5.760006654616415,1.0560111869497577,669.5,2.0092849884443487,33.724999999999994,-118.07499999999999,3.712
90743,4.84225,38.0,4.15980029042732,1.0298381438757362,758.0,2.152217363637847,33.735,-118.1,4.6110050000000005
90744,2.8714041666666668,33.708333333333336,3.895766833603752,1.0801356118638379,1550.375,3.954140087017306,33.78666666666667,-118.26125,1.6345416666666666
90745,4.165130769230769,28.115384615384617,4.780198646551626,1.0404970550047214,2025.576923076923,3.6761839582072047,33.82423076923077,-118.2703846153846,1.8865
90746,5.104657142857143,25.714285714285715,6.073760731627049,0.999834944903092,2698.0,3.734797499130274,33.857142857142854,-118.25999999999999,1.8559999999999999
90747,5.164949999999999,23.5,6.086855663955347,1.0341856896373511,2548.0,3.505995118033856,33.864999999999995,-118.25999999999999,1.839
90755,3.0209875,22.375,4.372979160263819,1.1398722125308827,1667.25,2.8871731953435478,33.79875,-118.16875,1.621625
90802,2.3984799999999997,35.8,3.4085838277099874,1.1167709499629093,1195.72,2.167224272693224,33.7692,-118.18360000000001,1.72228
90803,4.0709347826086955,38.04347826086956,4.454494357647644,1.1070581892974325,1076.9565217391305,1.7836637896063845,33.759565217391305,-118.13956521739131,3.732523913043478
90804,3.068394117647059,29.235294117647058,4.05930544216183,1.072389059950254,1990.3529411764705,2.5333972670759985,33.78176470588235,-118.15176470588234,2.2472947058823527
90805,3.161175555555556,37.644444444444446,4.378690967040727,1.0592611135931866,1456.0222222222221,2.9938119180966125,33.86555555555556,-118.18177777777778,1.6108888888888888
90806,3.2210761904761904,38.523809523809526,4.379203872049977,1.0787199699873895,1651.047619047619,3.1097908749881458,33.803333333333335,-118.1952380952381,1.835142857142857
90807,4.145382142857143,39.714285714285715,5.147562485371987,1.04291372524532,1087.0357142857142,2.351282833016834,33.831785714285715,-118.18035714285715,2.7850714285714284
90808,4.655283333333333,38.69444444444444,5.7245548459722135,1.0253613533337698,997.6388888888889,2.71623817285639,33.8275,-118.11527777777776,2.407722222222222
90810,3.3618636363636365,36.96969696969697,4.215696769559798,1.0124678964029266,1142.4545454545455,3.730743333350765,33.81151515151515,-118.21606060606061,1.550878787878788
90813,1.9864434782608698,33.869565217391305,3.523036602199205,1.131789910326592,1905.0,3.415569509562477,33.78173913043479,-118.18826086956521,1.6168260869565216
90814,4.338983333333333,37.833333333333336,4.592010125006976,1.0600138028557184,1440.9444444444443,1.9259739088589996,33.76888888888889,-118.14500000000001,3.555445
90815,4.74537380952381,35.476190476190474,5.570188236468564,1.0205517740426973,980.1428571428571,2.553799169209696,33.799285714285716,-118.11833333333334,2.5959766666666666
